acquired,plot,blue,green,red,nir,veg_smr,ndvi,evi,arvi,savi,msavi,msavi_exp,gcc,gri,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid,DM_inc,PM_inc
20220622,39,0.0671857127121516,0.0978321347917829,0.1077678544180733,0.3422428539821079,0.4571024349757603,0.5214994294302804,0.3950083936963762,0.3961845466068813,0.3703101021902902,0.2314017840794154,0.3647576059613909,0.3588993208748953,0.9098505973815918,3,7,2022-06-22,36.0,PM,0.0,0.0,0.5,"POLYGON ((-77.01579154460191 42.87844946932359, -77.01587709459628 42.87846557932455, -77.01587404601023 42.878474297930474, -77.01578849600443 42.878458187927485, -77.01579154460191 42.87844946932359))",POINT (-77.01583279530308 42.8784618836266),0.0,0.0
20220622,40,0.0681866645812988,0.0997733354568481,0.1087433338165283,0.346566645304362,0.461381721496582,0.5226871490478515,0.3999296506245931,0.3986438433329264,0.3735089619954427,0.2377857367197672,0.3688147226969401,0.3609476089477539,0.9198812484741212,3,8,2022-06-22,6.0,PM,0.0,0.0,0.75,"POLYGON ((-77.01587709459628 42.87846557932455, -77.01596324459061 42.878481699325526, -77.01596019601607 42.87849041793347, -77.01587404601023 42.878474297930474, -77.01587709459628 42.87846557932455))",POINT (-77.01591864530316 42.878477998628576),0.0,0.0
20220622,41,0.0692096833259828,0.0993967825366604,0.11247742560602,0.3449999901556199,0.4481477429789881,0.5086502567414315,0.3878079691240864,0.3789433510072769,0.3643891119187878,0.2289017861889254,0.3583020856303553,0.3539249051001764,0.8861002768239667,3,9,2022-06-22,18.0,PM,0.0,0.0,2.25,"POLYGON ((-77.01596324459061 42.878481699325526, -77.0160529845847 42.87849893932652, -77.01604993602213 42.87850765793659, -77.01596019601607 42.87849041793347, -77.01596324459061 42.878481699325526))",POINT (-77.0160065903032 42.878494678630595),0.0,0.0
20220622,43,0.0723517269923769,0.103420693298866,0.1177103519439697,0.3208241298280913,0.3712389715786638,0.4634752602412783,0.3423897644569134,0.3267978470900963,0.324710385552768,0.1771624170500656,0.3105575956147292,0.3525476126835264,0.8798464413346916,3,11,2022-06-22,2.0,PM,0.0,0.0,1.0,"POLYGON ((-77.01613963457898 42.878515279327495, -77.01622501457337 42.878531369328435, -77.0162219660338 42.87854008794258, -77.016136586028 42.87852399793961, -77.01613963457898 42.878515279327495))",POINT (-77.0161808003034 42.878527683634616),0.0,0.0
20220622,45,0.0702500025431315,0.1007166783014933,0.1140533288319905,0.308976682027181,0.3575783729553222,0.4608682950337728,0.3326329231262207,0.3243519147237142,0.3167674700419108,0.161810286839803,0.3009859085083007,0.3536235491434733,0.8850662231445312,3,13,2022-06-22,33.0,PM,0.0,0.375,1.375,"POLYGON ((-77.0163129745676 42.87854819932944, -77.01640065456179 42.87856452933044, -77.01639760604569 42.87857324794875, -77.01630992603975 42.87855691794567, -77.0163129745676 42.87854819932944))",POINT (-77.01635529030358 42.87856072363865),0.0,0.0
20220622,46,0.0694178598267691,0.0977357115064348,0.1077321342059544,0.3034464631761823,0.3643242972237723,0.4763798713684082,0.3425143446241106,0.350919451032366,0.3222793170383998,0.1617320946284703,0.3063021046774728,0.3558547837393624,0.9087506702968052,3,14,2022-06-22,15.0,PM,0.0,0.0,2.0,"POLYGON ((-77.01640065456179 42.87856452933044, -77.01648429455629 42.87858037933136, -77.01648124605134 42.87858909795165, -77.01639760604569 42.87857324794875, -77.01640065456179 42.87856452933044))",POINT (-77.01644095030365 42.878576813640635),0.0,0.0
20220622,47,0.064277418198124,0.0914258033998551,0.0990999975512104,0.2997129194198116,0.3894062965146957,0.5032586743754726,0.3552540809877457,0.3828488319150863,0.3348102569580078,0.1684841186769547,0.3201628346596994,0.3588492178147839,0.9234849253008444,3,15,2022-06-22,21.0,PM,0.0,0.0,1.0,"POLYGON ((-77.01648429455629 42.87858037933136, -77.01657338455043 42.87859736933237, -77.01657033605737 42.87860608795477, -77.01648124605134 42.87858909795165, -77.01648429455629 42.87858037933136))",POINT (-77.0165273153037 42.87859323364261),0.0,0.0
20220622,48,0.0654733339945475,0.0912833372751871,0.0990366697311401,0.2934099833170573,0.3735702832539876,0.4955377260843913,0.3482592582702636,0.3782729784647624,0.3267307599385579,0.1574714183807373,0.310786501566569,0.3570695559183756,0.92344601949056,3,16,2022-06-22,11.0,PM,0.0,0.0,0.75,"POLYGON ((-77.01657338455043 42.87859736933237, -77.01666505454439 42.878614339333424, -77.0166620060636 42.878623057957995, -77.01657033605737 42.87860608795477, -77.01657338455043 42.87859736933237))",POINT (-77.01661769530384 42.87861021364472),0.0,0.0
20220622,49,0.0655838674114596,0.0956419437162337,0.1025451614010718,0.3542354952904485,0.5016574859619141,0.5512906966670867,0.4262074501283707,0.4358032595726751,0.3946346775177986,0.2622656360749275,0.3956979320895287,0.3628948580834173,0.9351993683845766,4,1,2022-06-22,24.0,PM,0.0,0.0,0.45,"POLYGON ((-77.01526739175482 42.87837428066731, -77.01535814174883 42.87839186066833, -77.01535507885663 42.87840057656277, -77.01526432885052 42.8783829965596, -77.01526739175482 42.87837428066731))",POINT (-77.0153112353025 42.878387428614566),0.0,0.0
20220622,51,0.063343334197998,0.0933000008265177,0.0995199998219808,0.3603432973225911,0.52805601755778,0.5671162923177083,0.439801025390625,0.4529486974080404,0.4075030008951822,0.2784390131632487,0.4120295842488606,0.3642721176147461,0.9380654017130534,4,3,2022-06-22,4.0,PM,0.0,0.0,0.9,"POLYGON ((-77.01544345174324 42.87840790066927, -77.01553001173755 42.87842466067023, -77.01552694886827 42.87843337656876, -77.01544038886243 42.87841661656575, -77.01544345174324 42.87840790066927))",POINT (-77.0154852003027 42.87842063861857),0.0,0.0
20220622,52,0.0649870980170465,0.093877415503225,0.1005129045055758,0.3612032244282384,0.5252364373976185,0.5646121732650264,0.4413810237761467,0.4529374645602319,0.4065640357232863,0.2783118524859028,0.4105858956613848,0.3619509666196762,0.9343277100593812,4,4,2022-06-22,31.0,PM,0.0,0.0,0.95,"POLYGON ((-77.01553001173755 42.87842466067023, -77.0156187417317 42.87844160067122, -77.01561567887427 42.878450316571865, -77.01552694886827 42.87843337656876, -77.01553001173755 42.87842466067023))",POINT (-77.0155728453028 42.8784374886206),0.0,0.0
20220622,53,0.0629241384308913,0.0927448272705078,0.0982551739133637,0.3550379194062331,0.5200616244612069,0.5662756952746161,0.435810845473717,0.4530974092154667,0.4039142871725148,0.2708049807055243,0.4073116697114089,0.3653611807987608,0.9444415651518724,4,5,2022-06-22,16.0,PM,0.0,0.0,0.8,"POLYGON ((-77.0156187417317 42.87844160067122, -77.01570350172612 42.87845740067217, -77.01570043888002 42.878466116574835, -77.01561567887427 42.878450316571865, -77.0156187417317 42.87844160067122))",POINT (-77.01565959030292 42.87845385862261),0.0,0.0
20220622,55,0.0674357116222381,0.0966499958719526,0.1054285764694213,0.3317892892020089,0.4395503316606794,0.5173062937600272,0.3879408495766775,0.396061897277832,0.3620997497013637,0.2162807498659406,0.3542162350245884,0.358687196459089,0.9173847607203892,4,7,2022-06-22,27.0,PM,0.0,0.0,1.65,"POLYGON ((-77.01579319172025 42.87847469067316, -77.01587793171466 42.878490580674125, -77.01587486889183 42.878499296580934, -77.0157901288861 42.878483406577956, -77.01579319172025 42.87847469067316))",POINT (-77.01583403030308 42.878486993626616),0.0,0.0
20220622,57,0.0654571439538683,0.094257150377546,0.1011535610471453,0.353614262172154,0.5052918025425502,0.5549228531973702,0.4293688365391322,0.4417995044163295,0.3964861461094447,0.2632086617606027,0.3974436351231166,0.3613390241350446,0.9319663047790528,4,9,2022-06-22,29.0,PM,0.0,0.0,1.65,"POLYGON ((-77.01596482170893 42.87850734067508, -77.016055121703 42.87852461067609, -77.0160520589038 42.878533326587124, -77.0159617588977 42.87851605658397, -77.01596482170893 42.87850734067508))",POINT (-77.01600844030321 42.87852033363064),0.0,0.0
20220622,59,0.0656233350435892,0.0951833327611287,0.1036966641743977,0.3269766489664713,0.4362627665201823,0.5183788299560547,0.3830865859985352,0.3951487223307292,0.3598116238911946,0.2102736155192057,0.3512477238972982,0.3598669052124023,0.9180761337280272,4,11,2022-06-22,32.0,PM,0.0,0.0,1.0,"POLYGON ((-77.01614105169733 42.87854079067705, -77.01622534169181 42.87855694067798, -77.01622227891532 42.87856565659308, -77.01613798890962 42.878549506590126, -77.01614105169733 42.87854079067705))",POINT (-77.0161816653034 42.87855322363464),0.0,0.0
20220622,60,0.0666793091543789,0.0969965540129562,0.1052344914140372,0.3192896678529937,0.4113227581155711,0.5043844683416958,0.3689951403387662,0.3793601660892881,0.3472979644249225,0.1938653814381566,0.3356624471730199,0.3607504285615066,0.9224413510026604,4,12,2022-06-22,10.0,PM,0.0,0.0,1.45,"POLYGON ((-77.01622534169181 42.87855694067798, -77.016313871686 42.87857350067899, -77.01631080892135 42.87858221659618, -77.01622227891532 42.87856565659308, -77.01622534169181 42.87855694067798))",POINT (-77.01626807530349 42.87856957863664),0.0,0.0
20220622,61,0.0655321393694196,0.0937107120241437,0.1003178528376988,0.3142178399222238,0.4165002959115164,0.5160018375941685,0.3754276548113142,0.3989108289991106,0.350771290915353,0.1926748411996024,0.3394966806684221,0.3610696111406599,0.9348843438284736,4,13,2022-06-22,23.0,PM,0.0,0.0,1.0,"POLYGON ((-77.016313871686 42.87857350067899, -77.01639988168033 42.87858975067994, -77.01639681892716 42.87859846659918, -77.01631080892135 42.87858221659618, -77.016313871686 42.87857350067899))",POINT (-77.01635534530358 42.87858598363865),0.0,0.0
