acquired,plot,blue,green,red,nir,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid
20200618,22,0.04065862068965517,0.07847931034482758,0.07205517241379311,0.33902758620689655,2,6,2020-06-18,8.0,PM,0.0,0.0,0.75,"POLYGON ((-77.01570177360908 42.87840924725045, -77.01578994360328 42.87842550725146, -77.01578691700306 42.87843422999952, -77.01569874699705 42.87841796999645, -77.01570177360908 42.87840924725045))",POINT (-77.015744345303 42.87842173862455)
20200618,24,0.04235862068965517,0.08051724137931035,0.07491034482758621,0.343048275862069,2,8,2020-06-18,21.0,PM,0.0,0.0,0.6,"POLYGON ((-77.0158741935977 42.87844101725241, -77.01596197359193 42.8784577972534, -77.01595894701471 42.8784665200055, -77.01587116700875 42.87844974000245, -77.0158741935977 42.87844101725241))",POINT (-77.01591657030309 42.87845376862851)
20200618,24,0.04235862068965517,0.08051724137931035,0.07491034482758621,0.343048275862069,2,8,2020-06-18,21.0,PM,0.0,0.0,0.85,"POLYGON ((-77.0158741935977 42.87844101725241, -77.01596197359193 42.8784577972534, -77.01595894701471 42.8784665200055, -77.01587116700875 42.87844974000245, -77.0158741935977 42.87844101725241))",POINT (-77.01591657030309 42.87845376862851)
20200618,25,0.04430666666666667,0.07970333333333333,0.07770666666666667,0.32802333333333333,2,9,2020-06-18,20.0,PM,0.0,0.0,3.6,"POLYGON ((-77.01596197359193 42.8784577972534, -77.01605269358596 42.87847410725443, -77.01604966702091 42.87848283000867, -77.01595894701471 42.8784665200055, -77.01596197359193 42.8784577972534))",POINT (-77.01600582030329 42.878470313630594)
20200618,26,0.03877333333333333,0.07552,0.06801333333333333,0.33901,2,10,2020-06-18,14.0,PM,0.0,0.0,5.25,"POLYGON ((-77.01605269358596 42.87847410725443, -77.0161384035803 42.87849049725541, -77.01613537702671 42.878499220011655, -77.01604966702091 42.87848283000867, -77.01605269358596 42.87847410725443))",POINT (-77.0160940353033 42.878486663632614)
20200618,28,0.042980645161290326,0.07778709677419354,0.07223870967741935,0.3319225806451613,2,12,2020-06-18,24.0,PM,0.0,0.0,0.55,"POLYGON ((-77.01622414357463 42.878506377256386, -77.01631334356878 42.87852341725739, -77.01631031703857 42.878532140017754, -77.01622111703252 42.878515100014646, -77.01622414357463 42.878506377256386))",POINT (-77.01626723030346 42.878519258636615)
20200618,31,0.041448275862068965,0.07573103448275861,0.06938620689655173,0.34180689655172414,2,15,2020-06-18,13.0,PM,0.0,0.0,2.0,"POLYGON ((-77.01648455355748 42.878555717259346, -77.01657232355171 42.87857230726035, -77.01656929705614 42.87858103002678, -77.01648152705017 42.87856444002372, -77.01648455355748 42.878555717259346))",POINT (-77.01652692530372 42.878568373642615)
20200618,34,0.042237931034482756,0.07774137931034483,0.07541379310344828,0.3246344827586207,3,2,2020-06-18,24.0,PM,0.0,0.0,0.1,"POLYGON ((-77.0153567946305 42.87836706931872, -77.01544332462481 42.878383069319675, -77.01544027598082 42.87839178791532, -77.01535374597496 42.878375787912304, -77.0153567946305 42.87836706931872))",POINT (-77.01539853530268 42.8783794286166)
20200618,37,0.035562068965517245,0.06952758620689654,0.06066896551724139,0.3451655172413793,3,5,2020-06-18,4.0,PM,0.0,0.0,2.05,"POLYGON ((-77.01561916461324 42.87841697932166, -77.01570468460761 42.8784327193226, -77.01570163599854 42.87844143792444, -77.01561611599273 42.878425697921465, -77.01561916461324 42.87841697932166))",POINT (-77.01566040030295 42.878429208622634)
20200618,38,0.03724642857142857,0.07215714285714285,0.06523214285714285,0.3402,3,6,2020-06-18,10.0,PM,0.0,0.0,10.5,"POLYGON ((-77.01570468460761 42.8784327193226, -77.01579154460191 42.87844946932359, -77.01578849600443 42.878458187927485, -77.01570163599854 42.87844143792444, -77.01570468460761 42.8784327193226))",POINT (-77.01574659030295 42.8784454536246)
20200618,40,0.03565666666666666,0.07118333333333333,0.06402000000000001,0.3452366666666667,3,8,2020-06-18,22.0,PM,0.0,0.0,5.35,"POLYGON ((-77.01587709459628 42.87846557932455, -77.01596324459061 42.878481699325526, -77.01596019601607 42.87849041793347, -77.01587404601023 42.878474297930474, -77.01587709459628 42.87846557932455))",POINT (-77.01591864530316 42.878477998628576)
20200618,41,0.0366483870967742,0.06974193548387096,0.06520645161290323,0.343941935483871,3,9,2020-06-18,5.0,PM,0.0,0.0,13.0,"POLYGON ((-77.01596324459061 42.878481699325526, -77.0160529845847 42.87849893932652, -77.01604993602213 42.87850765793659, -77.01596019601607 42.87849041793347, -77.01596324459061 42.878481699325526))",POINT (-77.0160065903032 42.878494678630595)
20200618,42,0.03636428571428572,0.07126785714285715,0.06507857142857143,0.33917857142857144,3,10,2020-06-18,23.0,PM,0.0,0.0,13.05,"POLYGON ((-77.0160529845847 42.87849893932652, -77.01613963457898 42.878515279327495, -77.016136586028 42.87852399793961, -77.01604993602213 42.87850765793659, -77.0160529845847 42.87849893932652))",POINT (-77.01609478530331 42.87851146863263)
20200618,44,0.03921666666666667,0.07418999999999999,0.06762333333333334,0.33973333333333333,3,12,2020-06-18,11.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01622501457337 42.878531369328435, -77.0163129745676 42.87854819932944, -77.01630992603975 42.87855691794567, -77.0162219660338 42.87854008794258, -77.01622501457337 42.878531369328435))",POINT (-77.01626747030349 42.87854414363661)
20200618,45,0.03589333333333333,0.07041333333333333,0.061529999999999994,0.33819333333333335,3,13,2020-06-18,6.0,PM,0.0,0.0,0.45,"POLYGON ((-77.0163129745676 42.87854819932944, -77.01640065456179 42.87856452933044, -77.01639760604569 42.87857324794875, -77.01630992603975 42.87855691794567, -77.0163129745676 42.87854819932944))",POINT (-77.01635529030358 42.87856072363865)
20200618,47,0.03625806451612903,0.07258387096774194,0.05976774193548386,0.3545225806451613,3,15,2020-06-18,9.0,PM,0.0,0.0,5.05,"POLYGON ((-77.01648429455629 42.87858037933136, -77.01657338455043 42.87859736933237, -77.01657033605737 42.87860608795477, -77.01648124605134 42.87858909795165, -77.01648429455629 42.87858037933136))",POINT (-77.0165273153037 42.87859323364261)
20200618,50,0.044443333333333335,0.07674666666666667,0.07611333333333334,0.3262366666666667,4,2,2020-06-18,16.0,PM,0.0,0.0,1.35,"POLYGON ((-77.01535814174883 42.87839186066833, -77.01544345174324 42.87840790066927, -77.01544038886243 42.87841661656575, -77.01535507885663 42.87840057656277, -77.01535814174883 42.87839186066833))",POINT (-77.01539926530266 42.8784042386166)
20200618,51,0.043460000000000006,0.0811,0.07811666666666667,0.32478333333333337,4,3,2020-06-18,17.0,PM,0.0,0.0,6.45,"POLYGON ((-77.01544345174324 42.87840790066927, -77.01553001173755 42.87842466067023, -77.01552694886827 42.87843337656876, -77.01544038886243 42.87841661656575, -77.01544345174324 42.87840790066927))",POINT (-77.0154852003027 42.87842063861857)
20200618,52,0.04273548387096775,0.0793774193548387,0.0749290322580645,0.3364064516129032,4,4,2020-06-18,13.0,PM,0.0,0.0,0.1,"POLYGON ((-77.01553001173755 42.87842466067023, -77.0156187417317 42.87844160067122, -77.01561567887427 42.878450316571865, -77.01552694886827 42.87843337656876, -77.01553001173755 42.87842466067023))",POINT (-77.0155728453028 42.8784374886206)
20200618,54,0.043223333333333336,0.07876666666666667,0.07471,0.32882,4,6,2020-06-18,22.0,PM,0.0,0.0,0.4,"POLYGON ((-77.01570350172612 42.87845740067217, -77.01579319172025 42.87847469067316, -77.0157901288861 42.878483406577956, -77.01570043888002 42.878466116574835, -77.01570350172612 42.87845740067217))",POINT (-77.01574681530296 42.878470403624604)
20200618,56,0.041786666666666666,0.07711666666666667,0.07300666666666668,0.33130333333333334,4,8,2020-06-18,15.0,PM,0.0,0.05,0.75,"POLYGON ((-77.01587793171466 42.878490580674125, -77.01596482170893 42.87850734067508, -77.0159617588977 42.87851605658397, -77.01587486889183 42.878499296580934, -77.01587793171466 42.878490580674125))",POINT (-77.01591984530313 42.8785033186286)
20200618,59,0.04193666666666667,0.07740333333333332,0.07232999999999999,0.33016999999999996,4,11,2020-06-18,1.0,PM,0.0,0.0,0.0,"POLYGON ((-77.01614105169733 42.87854079067705, -77.01622534169181 42.87855694067798, -77.01622227891532 42.87856565659308, -77.01613798890962 42.878549506590126, -77.01614105169733 42.87854079067705))",POINT (-77.0161816653034 42.87855322363464)
20200618,60,0.04515172413793103,0.08237931034482758,0.07718275862068966,0.32648275862068965,4,12,2020-06-18,19.0,PM,0.0,0.05,10.35,"POLYGON ((-77.01622534169181 42.87855694067798, -77.016313871686 42.87857350067899, -77.01631080892135 42.87858221659618, -77.01622227891532 42.87856565659308, -77.01622534169181 42.87855694067798))",POINT (-77.01626807530349 42.87856957863664)
20200618,62,0.03923333333333333,0.07380666666666667,0.06830333333333333,0.33220666666666665,4,14,2020-06-18,24.0,PM,0.0,0.0,5.25,"POLYGON ((-77.01639988168033 42.87858975067994, -77.01648472167476 42.8786055506809, -77.01648165893293 42.87861426660216, -77.01639681892716 42.87859846659918, -77.01639988168033 42.87858975067994))",POINT (-77.0164407703037 42.87860200864064)
20200618,64,0.04129032258064516,0.07591612903225806,0.0693516129032258,0.35283548387096775,4,16,2020-06-18,7.0,PM,0.0,0.0,5.0,"POLYGON ((-77.01657264166897 42.87862236068189, -77.01666782166271 42.87864046068295, -77.01666475894531 42.87864917660857, -77.01656957893887 42.878631076605245, -77.01657264166897 42.87862236068189))",POINT (-77.0166187003038 42.878635768644735)
20200618,65,0.03739666666666666,0.07247999999999999,0.06426,0.3333133333333333,5,1,2020-06-18,18.0,PM,0.0,0.0,10.05,"POLYGON ((-77.01526685786503 42.878399549928844, -77.0153598378589 42.878417429929875, -77.0153567827466 42.878426147301276, -77.01526380274031 42.87840826729803, -77.01526685786503 42.878399549928844))",POINT (-77.01531182030254 42.87841284861457)
20200618,67,0.03795862068965517,0.07493793103448275,0.06837586206896551,0.32488275862068966,5,3,2020-06-18,24.0,PM,0.0,0.0,1.35,"POLYGON ((-77.0154445978533 42.878433109930825, -77.01553102784763 42.87844998993179, -77.01552797275818 42.87845870730725, -77.01544154275233 42.87844182730425, -77.0154445978533 42.878433109930825))",POINT (-77.01548628530266 42.878445908618595)
20200618,68,0.038075862068965516,0.07267241379310345,0.06880344827586207,0.33717931034482757,5,4,2020-06-18,19.0,PM,0.0,0.0,5.05,"POLYGON ((-77.01553102784763 42.87844998993179, -77.0156199378418 42.87846688993278, -77.01561688276422 42.87847560731037, -77.01552797275818 42.87845870730725, -77.01553102784763 42.87844998993179))",POINT (-77.01557395530281 42.878462798620625)
20200618,70,0.03683666666666667,0.07276,0.06645666666666668,0.33248666666666665,5,6,2020-06-18,22.0,PM,0.0,0.0,6.0,"POLYGON ((-77.01570538783616 42.87848288993374, -77.01579373783034 42.87849940993472, -77.01579068277599 42.87850812731643, -77.01570233277 42.87849160731334, -77.01570538783616 42.87848288993374))",POINT (-77.015748035303 42.87849550862464)
20200618,72,0.03665,0.07173,0.06542666666666666,0.33396666666666663,5,8,2020-06-18,11.0,PM,0.0,0.0,1.5,"POLYGON ((-77.01587810782479 42.878515309935665, -77.01596637781898 42.87853151993666, -77.0159633227877 42.878540237322454, -77.01587505278171 42.87852402731938, -77.01587810782479 42.878515309935665))",POINT (-77.0159207153032 42.87852777362862)
20200618,73,0.03602068965517241,0.07067931034482758,0.06384827586206897,0.3380344827586207,5,9,2020-06-18,9.0,PM,0.0,0.0,0.4,"POLYGON ((-77.01596637781898 42.87853151993666, -77.01605537781312 42.87854840993766, -77.01605232279373 42.87855712732557, -77.0159633227877 42.878540237322454, -77.01596637781898 42.87853151993666))",POINT (-77.01600935030324 42.87854432363066)
20200618,74,0.03778928571428572,0.07300357142857143,0.06488214285714286,0.3354107142857143,5,10,2020-06-18,18.0,PM,0.0,0.0,7.0,"POLYGON ((-77.01605537781312 42.87854840993766, -77.01614220780739 42.87856482993863, -77.0161391527996 42.878573547328614, -77.01605232279373 42.87855712732557, -77.01605537781312 42.87854840993766))",POINT (-77.01609726530333 42.87856097863269)
20200618,76,0.0373,0.07311428571428571,0.06305357142857143,0.33256428571428576,5,12,2020-06-18,11.0,PM,0.0,0.0,5.85,"POLYGON ((-77.0162260178019 42.878581059939584, -77.01631318779616 42.878597749940546, -77.01631013281117 42.87860646733458, -77.01622296280527 42.87858977733155, -77.0162260178019 42.878581059939584))",POINT (-77.01626807530346 42.87859376363664)
20200618,78,0.03539333333333333,0.06818666666666667,0.060360000000000004,0.34248333333333336,5,14,2020-06-18,4.0,PM,0.0,0.0,5.35,"POLYGON ((-77.01640067779041 42.87861410994152, -77.01648529778484 42.87863081994249, -77.0164822428228 42.87863953734061, -77.01639762281711 42.87862282733763, -77.01640067779041 42.87861410994152))",POINT (-77.0164414603036 42.87862682364063)
20200618,97,0.03843333333333333,0.07407333333333334,0.0658,0.3429433333333333,7,1,2020-06-18,13.0,DM,0.0,0.0,11.05,"POLYGON ((-77.01526993697033 42.878446929759185, -77.01536114696434 42.878464929760185, -77.01535809364115 42.878473647471004, -77.015266883635 42.878455647467845, -77.01526993697033 42.878446929759185))",POINT (-77.01531401530248 42.87846028861462)
20200618,99,0.03666071428571428,0.07151071428571429,0.06374642857142857,0.34216071428571426,7,3,2020-06-18,14.0,DM,0.0,0.0,1.7,"POLYGON ((-77.01544730695868 42.878481419761165, -77.01553423695294 42.87849768976214, -77.01553118365288 42.87850640747707, -77.01544425364698 42.878490137474024, -77.01544730695868 42.878481419761165))",POINT (-77.01548924530276 42.878493913618684)
20200618,100,0.03586333333333333,0.07267,0.06357,0.3556766666666667,7,4,2020-06-18,1.0,DM,0.0,0.0,0.6,"POLYGON ((-77.01553423695294 42.87849768976214, -77.01562183694718 42.87851392976311, -77.01561878365882 42.878522647480125, -77.01553118365288 42.87850640747707, -77.01553423695294 42.87849768976214))",POINT (-77.01557651030285 42.878510168620686)
20200618,101,0.03652142857142857,0.0715,0.061328571428571434,0.34918214285714283,7,5,2020-06-18,11.0,DM,0.0,0.05,5.55,"POLYGON ((-77.01562183694718 42.87851392976311, -77.0157081569415 42.878530719764086, -77.01570510366464 42.878539437483134, -77.01561878365882 42.878522647480125, -77.01562183694718 42.87851392976311))",POINT (-77.01566347030284 42.87852668362268)
20200618,102,0.03759,0.07141,0.06299666666666667,0.33799,7,6,2020-06-18,16.0,DM,0.0,0.0,0.25,"POLYGON ((-77.0157081569415 42.878530719764086, -77.0157977169356 42.878547269765086, -77.01579466367073 42.878555987486266, -77.01570510366464 42.878539437483134, -77.0157081569415 42.878530719764086))",POINT (-77.01575141030301 42.87854335362472)
20200618,103,0.039289285714285714,0.07498928571428572,0.068075,0.32919642857142856,7,7,2020-06-18,6.0,DM,0.0,0.0,0.85,"POLYGON ((-77.0157977169356 42.878547269765086, -77.01588072693013 42.87856284976601, -77.01587767367634 42.878571567489175, -77.01579466367073 42.878555987486266, -77.0157977169356 42.878547269765086))",POINT (-77.0158376953031 42.878559418626715)
20200618,105,0.03703,0.07025,0.06224333333333333,0.34195333333333333,7,9,2020-06-18,2.0,DM,0.0,0.05,3.65,"POLYGON ((-77.01596918692431 42.878579619767, -77.01605827691844 42.878596499767994, -77.01605522368838 42.87860521749536, -77.01596613368234 42.878588337492246, -77.01596918692431 42.878579619767))",POINT (-77.01601220530323 42.87859241863073)
20200618,106,0.034556666666666666,0.07134,0.05973666666666667,0.34653666666666666,7,10,2020-06-18,10.0,DM,0.0,0.0,0.95,"POLYGON ((-77.01605827691844 42.878596499767994, -77.01614397691283 42.87861276976897, -77.0161409236942 42.878621487498364, -77.01605522368838 42.87860521749536, -77.01605827691844 42.878596499767994))",POINT (-77.0160996003033 42.87860899363274)
20200618,107,0.03667142857142857,0.07020357142857143,0.063625,0.33854285714285715,7,11,2020-06-18,7.0,DM,0.0,0.0,0.5,"POLYGON ((-77.01614397691283 42.87861276976897, -77.01622790690732 42.8786285997699, -77.0162248536999 42.87863731750129, -77.0161409236942 42.878621487498364, -77.01614397691283 42.87861276976897))",POINT (-77.01618441530344 42.878625043634706)
20200618,108,0.03725517241379311,0.07184137931034483,0.06129655172413793,0.34519310344827586,7,12,2020-06-18,3.0,DM,0.0,0.05,5.5,"POLYGON ((-77.01622790690732 42.8786285997699, -77.01631284690173 42.87864579977085, -77.0163097937056 42.87865451750425, -77.0162248536999 42.87863731750129, -77.01622790690732 42.8786285997699))",POINT (-77.01626885030338 42.878641558636616)
20200618,109,0.03557586206896552,0.06953793103448276,0.05944827586206897,0.3400206896551724,7,13,2020-06-18,15.0,DM,0.0,0.0,0.25,"POLYGON ((-77.01631284690173 42.87864579977085, -77.01640080689593 42.878661299771856, -77.01639775371162 42.878670017507346, -77.0163097937056 42.87865451750425, -77.01631284690173 42.87864579977085))",POINT (-77.0163553003037 42.87865790863868)
20200618,111,0.037860000000000005,0.07367666666666667,0.06370333333333333,0.35008,7,15,2020-06-18,9.0,DM,0.0,0.0,0.2,"POLYGON ((-77.0164856868903 42.87867746977279, -77.01657255688461 42.87869363977378, -77.01656950372322 42.87870235751335, -77.01648263371732 42.8786861875103, -77.0164856868903 42.87867746977279))",POINT (-77.01652759530376 42.87868991364264)
20200618,112,0.0404,0.07789375,0.06833125,0.34510625,7,16,2020-06-18,5.0,DM,0.0,0.0,12.3,"POLYGON ((-77.01657255688461 42.87869363977378, -77.01666681687843 42.87871154977485, -77.01666376372962 42.87872026751664, -77.01656950372322 42.87870235751335, -77.01657255688461 42.87869363977378))",POINT (-77.0166181603038 42.87870695364472)
20200618,114,0.03682,0.07241333333333333,0.06304,0.34385,8,2,2020-06-18,14.0,DM,0.0,0.05,0.05,"POLYGON ((-77.01536231298377 42.878490280902845, -77.01544746297817 42.878506530903806, -77.01544439762746 42.87851524633139, -77.01535924762172 42.8784989963284, -77.01536231298377 42.878490280902845))",POINT (-77.01540335530264 42.87850276361669)
20200618,116,0.04074333333333333,0.07699,0.07047333333333333,0.34376,8,4,2020-06-18,10.0,DM,0.0,0.0,0.3,"POLYGON ((-77.01553524297242 42.878523130904796, -77.01562348296659 42.878539520905775, -77.0156204176394 42.87854823633755, -77.01553217763343 42.87853184633447, -77.01553524297242 42.878523130904796))",POINT (-77.01557783030286 42.87853568362073)
20200618,117,0.04101379310344827,0.0775103448275862,0.07031724137931035,0.33819310344827586,8,5,2020-06-18,8.0,DM,0.0,0.0,1.25,"POLYGON ((-77.01562348296659 42.878539520905775, -77.01570927296095 42.87855597090671, -77.0157062076452 42.87856468634054, -77.0156204176394 42.87854823633755, -77.01562348296659 42.878539520905775))",POINT (-77.0156648453029 42.878552103622724)
20200618,118,0.04191612903225807,0.07578387096774195,0.0693258064516129,0.33941935483870966,8,6,2020-06-18,6.0,DM,0.0,0.0,11.05,"POLYGON ((-77.01570927296095 42.87855597090671, -77.01579678295522 42.87857270090771, -77.01579371765114 42.87858141634361, -77.0157062076452 42.87856468634054, -77.01570927296095 42.87855597090671))",POINT (-77.01575149530298 42.87856869362471)
20200618,118,0.04191612903225807,0.07578387096774195,0.0693258064516129,0.33941935483870966,8,6,2020-06-18,6.0,DM,0.0,0.0,0.5,"POLYGON ((-77.01570927296095 42.87855597090671, -77.01579678295522 42.87857270090771, -77.01579371765114 42.87858141634361, -77.0157062076452 42.87856468634054, -77.01570927296095 42.87855597090671))",POINT (-77.01575149530298 42.87856869362471)
20200618,122,0.03715172413793103,0.07269655172413793,0.06459310344827586,0.33438275862068967,8,10,2020-06-18,13.0,DM,0.0,0.0,0.35,"POLYGON ((-77.01605773293805 42.878622530910626, -77.01614460293234 42.87863878091159, -77.01614153767468 42.878647496355775, -77.01605466766878 42.87863124635274, -77.01605773293805 42.878622530910626))",POINT (-77.01609963530336 42.87863501363276)
20200618,123,0.0387,0.07251481481481481,0.06459629629629629,0.32725185185185185,8,11,2020-06-18,11.0,DM,0.0,0.0,6.15,"POLYGON ((-77.01614460293234 42.87863878091159, -77.01622610292696 42.878654780912484, -77.01622303768016 42.87866349635862, -77.01614153767468 42.878647496355775, -77.01614460293234 42.87863878091159))",POINT (-77.01618382030337 42.87865113863469)
20200618,124,0.038836666666666665,0.07427333333333333,0.06586333333333333,0.3273233333333333,8,12,2020-06-18,9.0,DM,0.0,0.1,0.7999999999999999,"POLYGON ((-77.01622610292696 42.878654780912484, -77.01631446292114 42.87867068091347, -77.01631139768618 42.878679396361704, -77.01622303768016 42.87866349635862, -77.01622610292696 42.878654780912484))",POINT (-77.01626875030355 42.87866708863666)
20200618,125,0.04097931034482759,0.07369310344827586,0.06696896551724138,0.3217,8,13,2020-06-18,7.0,DM,0.0,0.0,5.05,"POLYGON ((-77.01631446292114 42.87867068091347, -77.01640053291551 42.87868688091444, -77.01639746769203 42.878695596364715, -77.01631139768618 42.878679396361704, -77.01631446292114 42.87867068091347))",POINT (-77.0163559653036 42.878683138638664)
20200618,126,0.040426666666666666,0.07347999999999999,0.06485666666666667,0.3280766666666667,8,14,2020-06-18,5.0,DM,0.0,0.0,9.8,"POLYGON ((-77.01640053291551 42.87868688091444, -77.01648789290974 42.87870339091543, -77.01648482769791 42.8787121063678, -77.01639746769203 42.878695596364715, -77.01640053291551 42.87868688091444))",POINT (-77.01644268030368 42.878699493640674)
20200618,127,0.04437931034482759,0.07802758620689655,0.07348275862068965,0.32763793103448274,8,15,2020-06-18,3.0,DM,0.0,0.05,0.3,"POLYGON ((-77.01648789290974 42.87870339091543, -77.01657280290416 42.87871888091637, -77.0165697377037 42.87872759637076, -77.01648482769791 42.8787121063678, -77.01648789290974 42.87870339091543))",POINT (-77.01652881530381 42.87871549364268)
20200618,129,0.03654193548387097,0.07083225806451614,0.06080967741935484,0.3559032258064516,9,1,2020-06-18,7.0,DM,0.0,0.0,0.05,"POLYGON ((-77.01526817606361 42.878495549587235, -77.01536221605743 42.87851401958827, -77.01535916454804 42.878522737642996, -77.01526512454168 42.87850426763973, -77.01526817606361 42.878495549587235))",POINT (-77.01531367030246 42.878509143614615)
